Date,Adj Close,label
2020/7/15,12202.84961,0
2020/7/16,12157.74023,0
2020/7/17,12181.55957,0
2020/7/20,12174.54004,0
2020/7/21,12397.54981,0
2020/7/22,12473.26953,0
2020/7/23,12413.04004,0
2020/7/24,12304.04004,0
2020/7/27,12588.29981,0
2020/7/28,12586.73047,0
2020/7/29,12540.96973,0
2020/7/30,12722.91992,0
2020/7/31,12664.79981,0
2020/8/3,12513.03027,0
2020/8/4,12709.91992,0
2020/8/5,12802.29981,0
2020/8/6,12913.5,0
2020/8/7,12828.87012,0
2020/8/10,12894,0
2020/8/11,12780.19043,0
2020/8/12,12670.34961,0
2020/8/13,12763.12988,0
2020/8/14,12795.45996,0
2020/8/17,12956.11035,-1
2020/8/18,12872.13965,0
2020/8/19,12778.63965,0
2020/8/20,12362.63965,1
2020/8/21,12607.83984,0
2020/8/24,12647.12988,0
2020/8/25,12758.25,0
2020/8/26,12833.29004,0
2020/8/27,12797.30957,0
2020/8/28,12728.84961,0
2020/8/31,12591.4502,0
2020/9/1,12703.28027,0
2020/9/2,12699.5,0
2020/9/3,12757.96973,0
2020/9/4,12637.9502,0
2020/9/7,12601.40039,0
2020/9/8,12663.55957,0
2020/9/9,12608.58008,0
2020/9/10,12691.75,0
2020/9/11,12675.9502,0
2020/9/14,12787.82031,0
2020/9/15,12845.65039,0
2020/9/16,12976.75977,-1
2020/9/17,12872.74023,0
2020/9/18,12875.62012,0
2020/9/21,12795.12012,0
2020/9/22,12645.50977,0
2020/9/23,12583.87988,0
2020/9/24,12264.37988,0
2020/9/25,12232.91016,1
2020/9/28,12462.75977,0
2020/9/29,12467.73047,0
2020/9/30,12515.61035,0
2020/10/5,12548.28027,0
2020/10/6,12704.23047,0
2020/10/7,12746.37012,0
2020/10/8,12887.19043,0
2020/10/12,12955.91016,-1
2020/10/13,12947.12988,0
2020/10/14,12919.30957,0
2020/10/15,12827.82031,0
2020/10/16,12750.37012,0
2020/10/19,12908.33984,0
2020/10/20,12862.37012,0
2020/10/21,12877.25,0
2020/10/22,12917.03027,0
2020/10/23,12898.82031,0
2020/10/26,12909.03027,0
2020/10/27,12875.00977,0
2020/10/28,12793.75,0
2020/10/29,12662.91016,0
2020/10/30,12546.33984,1
2020/11/2,12591.30957,0
2020/11/3,12736.00977,0
2020/11/4,12867.90039,0
2020/11/5,12918.79981,0
2020/11/6,12973.53027,0
2020/11/9,13127.46973,0
2020/11/10,13081.71973,0
2020/11/11,13262.19043,0
2020/11/12,13221.78027,0
2020/11/13,13273.33008,0
2020/11/16,13551.83008,0
2020/11/17,13593.00977,0
2020/11/18,13773.29004,0
2020/11/19,13722.42969,0
2020/11/20,13716.44043,0
2020/11/23,13878.00977,0
2020/11/24,13807.12988,0
2020/11/25,13738.83008,0
2020/11/26,13845.66016,0
2020/11/27,13867.08984,0
2020/11/30,13722.88965,0
2020/12/1,13885.66992,0
2020/12/2,13989.13965,0
2020/12/3,13977.08984,0
2020/12/4,14132.44043,0
2020/12/7,14256.59961,0
2020/12/8,14360.40039,0
2020/12/9,14390.13965,0
2020/12/10,14249.49023,0
2020/12/11,14261.69043,0
2020/12/14,14211.04981,0
2020/12/15,14068.51953,0
2020/12/16,14304.45996,0
2020/12/17,14258.92969,0
2020/12/18,14249.95996,0
2020/12/21,14384.95996,0
2020/12/22,14177.45996,0
2020/12/23,14223.08984,0
2020/12/24,14280.28027,0
2020/12/25,14331.41992,0
2020/12/28,14483.07031,0
2020/12/29,14472.04981,0
2020/12/30,14687.7002,0
2020/12/31,14732.53027,0
